CONTRACT_ID,PLAYER_ID,FULL_NAME,DPM,SIGNING_DATE,SIGNING_TEAM_ID,TEAM_FULL_NAME,CONTRACT_CAP_SALARY,CONTRACT_TAX_SALARY,TOTAL_SALARY,OVERALL_PROTECTION_COVERAGE_LK,SKILL_PROTECTION_AMOUNT,SALARY_YEAR,OPTION_LK,CONTRACT_TYPE_LK,CONTRACT_LENGTH
60771,344266,Nene,4.244243331,2011-12-14,21,Denver Nuggets,13000000,13000000,13000000,FULL,13000000,2015,NONE,REGCT,5
60765,344135,Richard Hamilton,-1.727146537,2011-12-14,19,Chicago Bulls,5000000,5000000,5000000,FULL,5000000,2011,NONE,REGCT,3
60765,344135,Richard Hamilton,-1.727146537,2011-12-14,19,Chicago Bulls,5000000,5000000,5000000,FULL,5000000,2012,NONE,REGCT,3
60765,344135,Richard Hamilton,-1.727146537,2011-12-14,19,Chicago Bulls,5000000,5000000,5000000,PART,1000000,2013,NONE,REGCT,3
60775,342028,Marc Gasol,2.776230838,2011-12-14,41,Memphis Grizzlies,12922194,12922194,12922194,FULL,12922194,2011,NONE,REGCT,4
60775,342028,Marc Gasol,2.776230838,2011-12-14,41,Memphis Grizzlies,13891359,13891359,13891359,FULL,13891359,2012,NONE,REGCT,4
60775,342028,Marc Gasol,2.776230838,2011-12-14,41,Memphis Grizzlies,14860523,14860523,14860523,FULL,14860523,2013,NONE,REGCT,4
60775,342028,Marc Gasol,2.776230838,2011-12-14,41,Memphis Grizzlies,15829688,15829688,15829688,FULL,15829688,2014,NONE,REGCT,4
60729,342554,DeAndre Jordan,-0.0848396937,2011-12-13,24,LA Clippers,10079404,10079404,10079404,FULL,10079404,2011,NONE,REGOS,4
60729,342554,DeAndre Jordan,-0.0848396937,2011-12-13,24,LA Clippers,10532977,10532977,10532977,FULL,10532977,2012,NONE,REGOS,4
60729,342554,DeAndre Jordan,-0.0848396937,2011-12-13,24,LA Clippers,10986550,10986550,10986550,FULL,10986550,2013,NONE,REGOS,4
60729,342554,DeAndre Jordan,-0.0848396937,2011-12-13,24,LA Clippers,11440123,11440123,11440123,FULL,11440123,2014,NONE,REGOS,4
60723,342498,Luc Mbah a Moute,1.194013155,2011-12-13,27,Milwaukee Bucks,5000000,5000000,5000000,FULL,4573519,2011,NONE,REGOS,4
60723,342498,Luc Mbah a Moute,1.194013155,2011-12-13,27,Milwaukee Bucks,4794192,4794192,4794192,FULL,4367711,2012,NONE,REGOS,4
60723,342498,Luc Mbah a Moute,1.194013155,2011-12-13,27,Milwaukee Bucks,4588384,4588384,4588384,FULL,4161903,2013,NONE,REGOS,4
60723,342498,Luc Mbah a Moute,1.194013155,2011-12-13,27,Milwaukee Bucks,4382575,4382575,4382575,FULL,3956095,2014,NONE,REGOS,4
60764,342071,Marco Belinelli,0.5543878411,2011-12-13,18,New Orleans Pelicans,3377603,3377603,3377603,FULL,3377603,2011,NONE,QO,1
60695,343395,Vince Carter,0.5726750643,2011-12-12,20,Dallas Mavericks,3000000,3000000,3000000,FULL,3000000,2011,NONE,REGCT,3
60695,343395,Vince Carter,0.5726750643,2011-12-12,20,Dallas Mavericks,3090000,3090000,3090000,PART,2000000,2012,NONE,REGCT,3
60695,343395,Vince Carter,0.5726750643,2011-12-12,20,Dallas Mavericks,3180000,3180000,3180000,PART,2000000,2013,NONE,REGCT,3
60688,342291,Glen Davis,-1.609692265,2011-12-12,16,Boston Celtics,6300000,6300000,6300000,FULL,6300000,2011,NONE,REGCT,4
60688,342291,Glen Davis,-1.609692265,2011-12-12,16,Boston Celtics,6400000,6400000,6400000,FULL,6400000,2012,NONE,REGCT,4
60688,342291,Glen Davis,-1.609692265,2011-12-12,16,Boston Celtics,6400000,6400000,6400000,FULL,6400000,2013,NONE,REGCT,4
60688,342291,Glen Davis,-1.609692265,2011-12-12,16,Boston Celtics,6600000,6600000,6600000,FULL,6600000,2014,NONE,REGCT,4
60690,342052,Von Wafer,-1.442267708,2011-12-12,16,Boston Celtics,1069509,1069509,1069509,PART,1069509,2011,NONE,REGCT,3
60690,342052,Von Wafer,-1.442267708,2011-12-12,16,Boston Celtics,1146337,1146337,1146337,NONE,0,2012,NONE,REGCT,3
60690,342052,Von Wafer,-1.442267708,2011-12-12,16,Boston Celtics,1265977,1265977,1265977,NONE,0,2013,NONE,REGCT,3
60696,342700,Hamady Ndiaye,-3.191670482,2011-12-11,42,Washington Wizards,762195,854389,762195,PART,315000,2011,NONE,REGCT,2
60696,342700,Hamady Ndiaye,-3.191670482,2011-12-11,42,Washington Wizards,854389,854389,854389,NONE,0,2012,NONE,REGCT,2
60665,342354,Spencer Hawes,-1.975494373,2011-12-11,33,Philadelphia 76ers,4051024,4051024,4051024,FULL,4051024,2011,NONE,QO,1
60661,347259,Darington Hobson,-1.853810299,2011-12-10,27,Milwaukee Bucks,762195,854389,762195,PART,100000,2011,NONE,REGCT,2
60661,347259,Darington Hobson,-1.853810299,2011-12-10,27,Milwaukee Bucks,854389,854389,854389,NONE,0,2012,NONE,REGCT,2
60639,343418,Tyson Chandler,3.044666551,2011-12-10,20,Dallas Mavericks,13107838,13107838,13107838,FULL,11030000,2011,NONE,REGCT,4
60639,343418,Tyson Chandler,3.044666551,2011-12-10,20,Dallas Mavericks,13604188,13604188,13604188,FULL,11526350,2012,NONE,REGCT,4
60639,343418,Tyson Chandler,3.044666551,2011-12-10,20,Dallas Mavericks,14350537,14350537,14350537,FULL,12022700,2013,NONE,REGCT,4
60639,343418,Tyson Chandler,3.044666551,2011-12-10,20,Dallas Mavericks,14846887,14846887,14846887,FULL,12519050,2014,NONE,REGCT,4
60663,342321,Thaddeus Young,1.385168733,2011-12-10,33,Philadelphia 76ers,7478261,7478261,7478261,FULL,7478261,2011,NONE,REGCT,5
60663,342321,Thaddeus Young,1.385168733,2011-12-10,33,Philadelphia 76ers,8289130,8289130,8289130,FULL,8039130,2012,NONE,REGCT,5
60663,342321,Thaddeus Young,1.385168733,2011-12-10,33,Philadelphia 76ers,8850000,8850000,8850000,FULL,8600000,2013,NONE,REGCT,5
60663,342321,Thaddeus Young,1.385168733,2011-12-10,33,Philadelphia 76ers,9410869,9410869,9410869,FULL,9160869,2014,NONE,REGCT,5
60663,342321,Thaddeus Young,1.385168733,2011-12-10,33,Philadelphia 76ers,9971739,9971739,9971739,FULL,9721739,2015,ETO,REGCT,5
60582,346742,Marcus Thornton,-0.8357340141,2011-12-09,36,Sacramento Kings,7000000,7000000,7000000,FULL,7000000,2011,NONE,REGCT,4
60582,346742,Marcus Thornton,-0.8357340141,2011-12-09,36,Sacramento Kings,7525000,7525000,7525000,FULL,7525000,2012,NONE,REGCT,4
60582,346742,Marcus Thornton,-0.8357340141,2011-12-09,36,Sacramento Kings,8050000,8050000,8050000,FULL,8050000,2013,NONE,REGCT,4
60582,346742,Marcus Thornton,-0.8357340141,2011-12-09,36,Sacramento Kings,8575000,8575000,8575000,FULL,8575000,2014,NONE,REGCT,4
60687,346505,Gary Forbes,-1.785921889,2011-12-09,39,Toronto Raptors,1500000,1500000,1500000,FULL,1500000,2011,NONE,OFFSH,2
60687,346505,Gary Forbes,-1.785921889,2011-12-09,39,Toronto Raptors,1500000,1500000,1500000,FULL,1500000,2012,NONE,OFFSH,2
60577,345433,Tayshaun Prince,0.8866104441,2011-12-09,43,Detroit Pistons,6292135,6292135,6292135,FULL,6292135,2011,NONE,REGCT,4
60577,345433,Tayshaun Prince,0.8866104441,2011-12-09,43,Detroit Pistons,6764045,6764045,6764045,FULL,6764045,2012,NONE,REGCT,4
60577,345433,Tayshaun Prince,0.8866104441,2011-12-09,43,Detroit Pistons,7235955,7235955,7235955,FULL,7235955,2013,NONE,REGCT,4
60577,345433,Tayshaun Prince,0.8866104441,2011-12-09,43,Detroit Pistons,7707865,7707865,7707865,FULL,7707865,2014,NONE,REGCT,4
60565,344517,James Jones,0.1311384763,2011-12-09,26,Miami Heat,1500000,1500000,1500000,FULL,1500000,2011,NONE,REGCT,3
60565,344517,James Jones,0.1311384763,2011-12-09,26,Miami Heat,1500000,1500000,1500000,FULL,1500000,2012,NONE,REGCT,3
60565,344517,James Jones,0.1311384763,2011-12-09,26,Miami Heat,1500000,1500000,1500000,FULL,1500000,2013,PLYR,REGCT,3
60566,343063,Shane Battier,1.66274723,2011-12-09,26,Miami Heat,3000000,3000000,3000000,FULL,3000000,2011,NONE,REGCT,3
60566,343063,Shane Battier,1.66274723,2011-12-09,26,Miami Heat,3135000,3135000,3135000,FULL,3135000,2012,NONE,REGCT,3
60566,343063,Shane Battier,1.66274723,2011-12-09,26,Miami Heat,3270000,3270000,3270000,FULL,3270000,2013,NONE,REGCT,3
60942,342882,Jonas Jerebko,1.510996592,2011-12-09,43,Detroit Pistons,4500000,4500000,4500000,FULL,4500000,2011,NONE,REGCT,4
60942,342882,Jonas Jerebko,1.510996592,2011-12-09,43,Detroit Pistons,4500000,4500000,4500000,FULL,4500000,2012,NONE,REGCT,4
60942,342882,Jonas Jerebko,1.510996592,2011-12-09,43,Detroit Pistons,4500000,4500000,4500000,FULL,4500000,2013,NONE,REGCT,4
60942,342882,Jonas Jerebko,1.510996592,2011-12-09,43,Detroit Pistons,4500000,4500000,4500000,FULL,4500000,2014,PLYR,REGCT,4
60580,342329,Daequan Cook,-0.08042937023,2011-12-09,38,Oklahoma City Thunder,3341558,3341558,3341558,FULL,3341558,2011,NONE,REGCT,2
60580,342329,Daequan Cook,-0.08042937023,2011-12-09,38,Oklahoma City Thunder,3090942,3090942,3090942,FULL,3090942,2012,NONE,REGCT,2
60567,342150,Mario Chalmers,0.565407242,2011-12-09,26,Miami Heat,4000000,4000000,4000000,FULL,4000000,2011,NONE,REGCT,3
60567,342150,Mario Chalmers,0.565407242,2011-12-09,26,Miami Heat,4000000,4000000,4000000,FULL,3990000,2012,NONE,REGCT,3
60567,342150,Mario Chalmers,0.565407242,2011-12-09,26,Miami Heat,4000000,4000000,4000000,FULL,3990000,2013,TEAM,REGCT,3
59126,345464,Zach Randolph,1.872372287,2011-04-20,41,Memphis Grizzlies,15200000,15200000,15200000,FULL,12920000,2011,NONE,VETEX,4
59126,345464,Zach Randolph,1.872372287,2011-04-20,41,Memphis Grizzlies,16500000,16500000,16500000,FULL,14025000,2012,NONE,VETEX,4
59126,345464,Zach Randolph,1.872372287,2011-04-20,41,Memphis Grizzlies,18238333,18238333,18238333,FULL,15130000,2013,NONE,VETEX,4
59126,345464,Zach Randolph,1.872372287,2011-04-20,41,Memphis Grizzlies,16973333,16973333,16973333,FULL,14025000,2014,PLYR,VETEX,4
58990,346743,Marqus Blakely,-2.59755609,2011-04-13,23,Houston Rockets,15000,15000,15000,PART,15000,2010,NONE,ROS,3
58990,346743,Marqus Blakely,-2.59755609,2011-04-13,23,Houston Rockets,762195,762195,762195,NONE,0,2011,NONE,ROS,3
58990,346743,Marqus Blakely,-2.59755609,2011-04-13,23,Houston Rockets,854389,854389,854389,NONE,0,2012,NONE,ROS,3
58992,342611,Trey Johnson,-2.68214513,2011-04-12,25,Los Angeles Lakers,8967,10322,8967,NONE,0,2010,NONE,ROS,1
58987,342372,Magnum Rolle,-3.111212154,2011-04-11,15,Atlanta Hawks,8358,15077,8358,NONE,0,2010,NONE,ROS,2
58987,342372,Magnum Rolle,-3.111212154,2011-04-11,15,Atlanta Hawks,762195,762195,762195,NONE,0,2011,NONE,ROS,2
58831,347615,Marcus Cousin,-3.436593152,2011-04-10,23,Houston Rockets,25000,25000,25000,PART,25000,2010,NONE,ROS,3
58831,347615,Marcus Cousin,-3.436593152,2011-04-10,23,Houston Rockets,762195,762195,762195,NONE,0,2011,NONE,ROS,3
58831,347615,Marcus Cousin,-3.436593152,2011-04-10,23,Houston Rockets,854389,854389,854389,NONE,0,2012,NONE,ROS,3
58806,347373,Larry Owens,-0.6127232498,2011-04-06,42,Washington Wizards,22287,40207,22287,NONE,0,2010,NONE,ROS,1
58807,347047,Othyus Jeffers,-1.100224001,2011-04-06,42,Washington Wizards,35868,40207,35868,NONE,0,2010,NONE,ROS,1
58778,346609,Patrick Ewing,-1.076134894,2011-04-05,18,New Orleans Pelicans,25073,45232,25073,PART,25073,2010,NONE,ROS,3
58778,346609,Patrick Ewing,-1.076134894,2011-04-05,18,New Orleans Pelicans,762195,762195,762195,NONE,0,2011,NONE,ROS,3
58778,346609,Patrick Ewing,-1.076134894,2011-04-05,18,New Orleans Pelicans,854389,854389,854389,NONE,0,2012,NONE,ROS,3
59022,343575,Antonio Daniels,-2.83393417,2011-04-04,33,Philadelphia 76ers,50258,50258,79540,NONE,0,2010,NONE,ROS,1
58625,347047,Othyus Jeffers,-1.100224001,2011-03-27,42,Washington Wizards,44835,50258,44835,NONE,0,2010,NONE,10D2,1
58623,342867,Garrett Temple,-1.610026832,2011-03-27,44,Charlotte Hornets,80703,90465,80703,NONE,0,2010,NONE,ROS,1
58621,346609,Patrick Ewing,-1.076134894,2011-03-26,18,New Orleans Pelicans,27859,50258,27859,NONE,0,2010,NONE,10D1,1
58572,341968,Mike Harris,-2.480582769,2011-03-23,23,Houston Rockets,50258,50258,50258,NONE,0,2010,NONE,10D1,1
58571,346603,Sundiata Gaines,-0.03596559948,2011-03-20,29,Brooklyn Nets,112088,125645,112088,PART,0,2010,NONE,ROS,2
58571,346603,Sundiata Gaines,-0.03596559948,2011-03-20,29,Brooklyn Nets,854389,854389,854389,FULL,854389,2011,NONE,ROS,2
58493,347047,Othyus Jeffers,-1.100224001,2011-03-17,42,Washington Wizards,44835,50258,44835,NONE,0,2010,NONE,10D1,1
58489,342867,Garrett Temple,-1.610026832,2011-03-17,44,Charlotte Hornets,44835,50258,44835,NONE,0,2010,NONE,10D2,1
58490,342375,Danny Green,-0.8906885299,2011-03-16,37,San Antonio Spurs,130022,145749,130022,PART,130022,2010,NONE,ROS,2
58490,342375,Danny Green,-0.8906885299,2011-03-16,37,San Antonio Spurs,854389,854389,854389,NONE,0,2011,NONE,ROS,2
58462,346466,Chris Johnson,-3.01598135,2011-03-14,35,Portland Trail Blazers,86363,155800,86363,NONE,0,2010,NONE,ROS,2
58462,346466,Chris Johnson,-3.01598135,2011-03-14,35,Portland Trail Blazers,762195,854389,762195,NONE,0,2011,NONE,ROS,2
58387,346603,Sundiata Gaines,-0.03596559948,2011-03-10,29,Brooklyn Nets,44835,50258,44835,NONE,0,2010,NONE,10D2,1
58388,347615,Marcus Cousin,-3.436593152,2011-03-09,40,Utah Jazz,27859,50258,27859,NONE,0,2010,NONE,10D1,1
58361,342643,Jerel McNeal,-2.525223631,2011-03-09,18,New Orleans Pelicans,27859,50258,27859,NONE,0,2010,NONE,10D1,1
58327,342867,Garrett Temple,-1.610026832,2011-03-07,44,Charlotte Hornets,44835,50258,44835,NONE,0,2010,NONE,10D1,1
58265,347047,Othyus Jeffers,-1.100224001,2011-03-04,37,San Antonio Spurs,44835,50258,44835,NONE,0,2010,NONE,10D1,1
58263,342462,Al Thornton,-1.770821192,2011-03-03,22,Golden State Warriors,211084,211084,218677,NONE,0,2010,NONE,ROS,1
58124,346603,Sundiata Gaines,-0.03596559948,2011-02-28,29,Brooklyn Nets,44835,50258,44835,NONE,0,2010,NONE,10D1,1
58196,345355,Kendrick Perkins,0.5717850975,2011-02-28,38,Oklahoma City Thunder,7123626,7123626,7123626,FULL,7123626,2011,NONE,VETEX,4
58196,345355,Kendrick Perkins,0.5717850975,2011-02-28,38,Oklahoma City Thunder,8300531,8300531,8300531,FULL,7800531,2012,NONE,VETEX,4
58196,345355,Kendrick Perkins,0.5717850975,2011-02-28,38,Oklahoma City Thunder,8727437,8727437,8727437,FULL,8477437,2013,NONE,VETEX,4
58196,345355,Kendrick Perkins,0.5717850975,2011-02-28,38,Oklahoma City Thunder,9404342,9404342,9404342,FULL,9154342,2014,NONE,VETEX,4
58123,342568,Jeff Adrien,-2.356537501,2011-02-25,22,Golden State Warriors,133723,241239,133723,PART,133723,2010,NONE,ROS,2
58123,342568,Jeff Adrien,-2.356537501,2011-02-25,22,Golden State Warriors,762195,854389,762195,PART,50000,2011,NONE,ROS,2
57969,346466,Chris Johnson,-3.01598135,2011-02-24,16,Boston Celtics,27859,50258,27859,NONE,0,2010,NONE,10D1,1
57865,342964,Carmelo Anthony,2.193900734,2011-02-22,21,Denver Nuggets,19444503,19444503,19444503,FULL,19444503,2012,NONE,VETEX,3
57865,342964,Carmelo Anthony,2.193900734,2011-02-22,21,Denver Nuggets,21388953,21388953,21388953,FULL,21388953,2013,NONE,VETEX,3
57865,342964,Carmelo Anthony,2.193900734,2011-02-22,21,Denver Nuggets,23333403,23333403,23333403,FULL,23333403,2014,ETO,VETEX,3
57863,342002,Steve Novak,-0.3349920787,2011-02-22,37,San Antonio Spurs,50258,50258,53874,NONE,0,2010,NONE,10D2,1
57861,341949,Rodney Carney,-1.570267142,2011-02-21,41,Memphis Grizzlies,50258,50258,53874,NONE,0,2010,NONE,10D1,1
57823,346330,Jason Williams,-1.969564972,2011-02-07,41,Memphis Grizzlies,524964,524964,524964,FULL,524964,2010,NONE,ROS,2
57823,346330,Jason Williams,-1.969564972,2011-02-07,41,Memphis Grizzlies,1399507,1399507,1399507,FULL,1399507,2011,PLYR,ROS,2
57776,342611,Trey Johnson,-2.68214513,2011-02-07,39,Toronto Raptors,44835,50258,44835,NONE,0,2010,NONE,10D2,1
57752,342343,Zabian Dowdell,-2.578128995,2011-02-06,34,Phoenix Suns,186656,336730,186656,NONE,0,2010,NONE,ROS,2
57752,342343,Zabian Dowdell,-2.578128995,2011-02-06,34,Phoenix Suns,762195,854389,762195,NONE,0,2011,NONE,ROS,2
57712,342867,Garrett Temple,-1.610026832,2011-02-05,27,Milwaukee Bucks,44835,50258,44835,NONE,0,2010,NONE,10D2,1
57553,342343,Zabian Dowdell,-2.578128995,2011-01-27,34,Phoenix Suns,27859,50258,27859,NONE,0,2010,NONE,10D2,1
57541,347373,Larry Owens,-0.6127232498,2011-01-26,37,San Antonio Spurs,27859,50258,27859,NONE,0,2010,NONE,10D2,1
57540,342611,Trey Johnson,-2.68214513,2011-01-26,39,Toronto Raptors,44835,50258,44835,NONE,0,2010,NONE,10D1,1
57520,342867,Garrett Temple,-1.610026832,2011-01-25,27,Milwaukee Bucks,44835,50258,44835,NONE,0,2010,NONE,10D1,1
57493,346603,Sundiata Gaines,-0.03596559948,2011-01-24,39,Toronto Raptors,44835,50258,44835,NONE,0,2010,NONE,10D2,1
57521,346466,Chris Johnson,-3.01598135,2011-01-24,35,Portland Trail Blazers,27859,50258,27859,NONE,0,2010,NONE,10D1,1
57357,347373,Larry Owens,-0.6127232498,2011-01-16,37,San Antonio Spurs,27859,50258,27859,NONE,0,2010,NONE,10D1,1
57313,346603,Sundiata Gaines,-0.03596559948,2011-01-13,39,Toronto Raptors,44835,50258,44835,NONE,0,2010,NONE,10D1,1
57264,342343,Zabian Dowdell,-2.578128995,2011-01-09,34,Phoenix Suns,27859,50258,27859,NONE,0,2010,NONE,10D1,1
56900,342708,Alonzo Gee,-2.249955976,2010-12-28,17,Cleveland Cavaliers,479735,537762,479735,NONE,0,2010,NONE,ROS,2
56900,342708,Alonzo Gee,-2.249955976,2010-12-28,17,Cleveland Cavaliers,854389,854389,854389,NONE,0,2011,NONE,ROS,2
56870,346497,Lester Hudson,-1.621676671,2010-12-20,42,Washington Wizards,515603,577969,515603,NONE,0,2010,NONE,ROS,1
56416,343475,Nick Collison,2.290719146,2010-11-23,38,Oklahoma City Thunder,3272997,3272997,3272997,FULL,3272997,2011,NONE,VETEX,4
56416,343475,Nick Collison,2.290719146,2010-11-23,38,Oklahoma City Thunder,2929332,2929332,2929332,FULL,2929332,2012,NONE,VETEX,4
56416,343475,Nick Collison,2.290719146,2010-11-23,38,Oklahoma City Thunder,2585668,2585668,2585668,FULL,2585668,2013,NONE,VETEX,4
56416,343475,Nick Collison,2.290719146,2010-11-23,38,Oklahoma City Thunder,2242003,2242003,2242003,FULL,2242003,2014,NONE,VETEX,4
56396,342708,Alonzo Gee,-2.249955976,2010-11-22,42,Washington Wizards,641141,718692,641141,NONE,0,2010,NONE,ROS,1
56273,342375,Danny Green,-0.8048746304,2010-11-17,37,San Antonio Spurs,663558,743821,663558,PART,15000,2010,NONE,ROS,2
56273,342375,Danny Green,-0.8048746304,2010-11-17,37,San Antonio Spurs,884293,884293,884293,NONE,0,2011,NONE,ROS,2
56194,346603,Sundiata Gaines,-0.6271331313,2010-11-12,28,Minnesota Timberwolves,685976,768950,685976,NONE,0,2010,NONE,ROS,1
55657,342658,Mike Conley,0.8572263979,2010-11-02,41,Memphis Grizzlies,6611571,6611571,6611571,FULL,5611571,2011,NONE,RSEX,5
55657,342658,Mike Conley,0.8572263979,2010-11-02,41,Memphis Grizzlies,7505786,7505786,7505786,FULL,6305786,2012,NONE,RSEX,5
55657,342658,Mike Conley,0.8572263979,2010-11-02,41,Memphis Grizzlies,8600001,8600001,8600001,FULL,7000001,2013,NONE,RSEX,5
55657,342658,Mike Conley,0.8572263979,2010-11-02,41,Memphis Grizzlies,9294216,9294216,9294216,FULL,7694216,2014,NONE,RSEX,5
55657,342658,Mike Conley,0.8572263979,2010-11-02,41,Memphis Grizzlies,9988426,9988426,9988426,FULL,8388426,2015,NONE,RSEX,5
55638,342286,Al Horford,2.083144134,2010-11-01,15,Atlanta Hawks,12498483,12498483,12498483,FULL,12000000,2011,NONE,RSEX,5
55638,342286,Al Horford,2.083144134,2010-11-01,15,Atlanta Hawks,12000000,12000000,12000000,FULL,12000000,2012,NONE,RSEX,5
55638,342286,Al Horford,2.083144134,2010-11-01,15,Atlanta Hawks,12000000,12000000,12000000,FULL,12000000,2013,NONE,RSEX,5
55638,342286,Al Horford,2.083144134,2010-11-01,15,Atlanta Hawks,12000000,12000000,12000000,FULL,12000000,2014,NONE,RSEX,5
55638,342286,Al Horford,2.083144134,2010-11-01,15,Atlanta Hawks,12000000,12000000,12000000,FULL,12000000,2015,NONE,RSEX,5
55594,345306,Tony Parker,1.109241245,2010-10-30,37,San Antonio Spurs,12500000,12500000,12500000,FULL,12500000,2011,NONE,VETEX,4
55594,345306,Tony Parker,1.109241245,2010-10-30,37,San Antonio Spurs,12500000,12500000,12500000,FULL,12500000,2012,NONE,VETEX,4
55594,345306,Tony Parker,1.109241245,2010-10-30,37,San Antonio Spurs,12500000,12500000,12500000,FULL,12500000,2013,NONE,VETEX,4
55594,345306,Tony Parker,1.109241245,2010-10-30,37,San Antonio Spurs,12500000,12500000,12500000,FULL,12500000,2014,NONE,VETEX,4
55260,342460,Joakim Noah,0.6782327068,2010-10-08,19,Chicago Bulls,12000000,12000000,12000000,FULL,12000000,2011,NONE,RSEX,5
55260,342460,Joakim Noah,0.6782327068,2010-10-08,19,Chicago Bulls,11300000,11300000,11300000,FULL,11300000,2012,NONE,RSEX,5
55260,342460,Joakim Noah,0.6782327068,2010-10-08,19,Chicago Bulls,11100000,11100000,11100000,FULL,11100000,2013,NONE,RSEX,5
55260,342460,Joakim Noah,0.6782327068,2010-10-08,19,Chicago Bulls,12200000,12200000,12200000,FULL,12200000,2014,NONE,RSEX,5
55260,342460,Joakim Noah,0.6782327068,2010-10-08,19,Chicago Bulls,13400000,13400000,13400000,FULL,13400000,2015,NONE,RSEX,5
55133,342841,Patty Mills,-2.282569124,2010-09-26,35,Portland Trail Blazers,937195,937195,937195,NONE,0,2010,NONE,QO,1
55059,346497,Lester Hudson,-1.621676671,2010-09-24,42,Washington Wizards,762195,854389,762195,PART,25000,2010,NONE,REGCT,1
55033,342105,Andray Blatche,-0.4463744398,2010-09-24,42,Washington Wizards,7118502,7118502,7118502,FULL,7118502,2012,NONE,VETEX,3
55033,342105,Andray Blatche,-0.4463744398,2010-09-24,42,Washington Wizards,7794921,7794921,7794921,FULL,7794921,2013,NONE,VETEX,3
55033,342105,Andray Blatche,-0.4463744398,2010-09-24,42,Washington Wizards,8471339,8471339,8471339,FULL,8471339,2014,NONE,VETEX,3
55015,342421,Lou Amundson,-1.251742902,2010-09-13,22,Golden State Warriors,2225000,2225000,2225000,FULL,2225000,2010,NONE,REGCT,2
55015,342421,Lou Amundson,-1.251742902,2010-09-13,22,Golden State Warriors,2763450,2763450,2763450,FULL,2403000,2011,PLYR,REGCT,2
54963,342045,Shannon Brown,-0.6692156402,2010-08-11,25,Los Angeles Lakers,2149200,2149200,2149200,FULL,2149200,2010,NONE,REGCT,2
54963,342045,Shannon Brown,-0.6692156402,2010-08-11,25,Los Angeles Lakers,2374866,2374866,2374866,FULL,2374866,2011,PLYR,REGCT,2
54918,345233,Shaquille O'Neal,0.7269745099,2010-08-04,16,Boston Celtics,1352181,1352181,1352181,FULL,1352181,2010,NONE,REGCT,2
54918,345233,Shaquille O'Neal,0.7269745099,2010-08-04,16,Boston Celtics,1399507,1399507,1399507,FULL,1399507,2011,PLYR,REGCT,2
54920,344317,Eddie House,-1.116375461,2010-08-03,26,Miami Heat,1352181,1352181,1352181,FULL,1352181,2010,NONE,REGCT,2
54920,344317,Eddie House,-1.116375461,2010-08-03,26,Miami Heat,1352181,1352181,1352181,FULL,1352181,2011,PLYR,REGCT,2
54564,346498,Kenny Hasbrouck,-2.421569123,2010-07-28,26,Miami Heat,762195,854389,762195,PART,250000,2010,NONE,REGCT,2
54564,346498,Kenny Hasbrouck,-2.421569123,2010-07-28,26,Miami Heat,884293,884293,884293,NONE,0,2011,NONE,REGCT,2
54548,341998,Antoine Wright,-1.184990123,2010-07-23,36,Sacramento Kings,992680,992680,992680,FULL,992680,2010,NONE,REGCT,1
54542,343036,Matt Barnes,1.136226902,2010-07-22,25,Los Angeles Lakers,1765000,1765000,1765000,FULL,1765000,2010,NONE,REGCT,2
54542,343036,Matt Barnes,1.136226902,2010-07-22,25,Los Angeles Lakers,1906200,1906200,1906200,FULL,1906200,2011,PLYR,REGCT,2
54541,346930,Wesley Matthews,-0.1548281833,2010-07-21,35,Portland Trail Blazers,5765000,5765000,5765000,FULL,4627000,2010,NONE,REGOS,5
54541,346930,Wesley Matthews,-0.1548281833,2010-07-21,35,Portland Trail Blazers,6135160,6135160,6135160,FULL,4997160,2011,NONE,REGOS,5
54541,346930,Wesley Matthews,-0.1548281833,2010-07-21,35,Portland Trail Blazers,6505320,6505320,6505320,FULL,5367320,2012,NONE,REGOS,5
54541,346930,Wesley Matthews,-0.1548281833,2010-07-21,35,Portland Trail Blazers,6875480,6875480,6875480,FULL,5737480,2013,NONE,REGOS,5
54541,346930,Wesley Matthews,-0.1548281833,2010-07-21,35,Portland Trail Blazers,7245640,7245640,7245640,FULL,6107640,2014,NONE,REGOS,5
54522,345527,Luke Ridnour,-0.746158768,2010-07-21,28,Minnesota Timberwolves,4000000,4000000,4000000,FULL,4000000,2010,NONE,REGCT,4
54522,345527,Luke Ridnour,-0.746158768,2010-07-21,28,Minnesota Timberwolves,3680000,3680000,3680000,FULL,3680000,2011,NONE,REGCT,4
54522,345527,Luke Ridnour,-0.746158768,2010-07-21,28,Minnesota Timberwolves,4000000,4000000,4000000,FULL,4000000,2012,NONE,REGCT,4
54522,345527,Luke Ridnour,-0.746158768,2010-07-21,28,Minnesota Timberwolves,4320000,4320000,4320000,FULL,4320000,2013,NONE,REGCT,4
54523,344418,Richard Jefferson,0.5342050142,2010-07-21,37,San Antonio Spurs,8400000,8400000,8400000,FULL,8400000,2010,NONE,REGCT,4
54523,344418,Richard Jefferson,0.5342050142,2010-07-21,37,San Antonio Spurs,9282000,9282000,9282000,FULL,9282000,2011,NONE,REGCT,4
54523,344418,Richard Jefferson,0.5342050142,2010-07-21,37,San Antonio Spurs,10164000,10164000,10164000,FULL,10164000,2012,NONE,REGCT,4
